"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63"
"643";22,37;62,06;11,02;8,36;13,66;13,68;179,35;49,72;9,4;0,26;0,64;1,77;2,77;22,37;63,96;47,05;1,74;NA;0;0;0;10,89;30,95;2,55;0,71;1,29;1,29;85,15;31,32;54,57;0,11;0,65;1,84;2,84;25,68;64,82;48,58;2,17;NA;0;3,46;26,35;1,41;11,84;0,96;0,12;1,17;1,17;247,27;188,18;180,65;0,3;0,88;7,39;8,39;10,42;88,08;10,01;1,89;13091,5;13,54;6,1;47,57
"644";-5,49;-34,31;-0,86;0,02;1,06;1,06;57,39;49,62;47,57;NA;0,84;5,25;6,25;26,44;84,01;7,26;1,54;NA;0;5,03;72,55;3,2;5,61;0,62;0,08;1,24;1,24;70,09;34,18;29,56;0;0,43;0,75;1,75;32,02;42,88;25,2;1,86;NA;0;5,55;101,89;1,43;2,55;0,3;0,54;1,65;1,65;76,68;27,31;24,59;NA;0,44;0,78;1,78;21,39;43,82;28,08;1,82;10144,83;0;4,19;69,1
"645";-0,01;-0,7;-0,04;0,43;5,22;5,22;950,65;613,08;128,54;NA;0,85;41,24;48,61;1,19;97,94;0,01;2,56;298664,11;0;3,15;15,22;-1,61;-342,41;-2,25;0,09;2,75;2,75;509,07;313,71;118,5;0;0,99;210,51;212,68;0,17;99,53;-1,6;2,16;409242,95;0;2,49;13,6;-6,91;101,92;-18,79;0,06;3,34;3,34;992,58;594,32;181,44;NA;1,06;-15,67;-14,75;-5,11;106,78;-6,48;2,12;136826,58;0;4,89;27,35
"646";0,7;25,04;0,35;0,26;0,57;0,92;180,14;53,27;172,81;62,61;0,97;34,74;35,74;29,1;97,2;1,89;0,29;5204,18;0;14,05;93,1;-2,98;-488,46;-2,25;0;0,17;0,93;274,68;44,3;268,81;207,03;0,99;162,86;163,86;45,63;99,39;-0,46;0,13;5792,24;0;36,68;98,19;1,08;57,41;0,8;0;0,05;0,9;269,41;13,16;258,76;222,88;0,98;52,21;53,21;45,77;98,12;4,47;0,35;6569,12;0;32,98;89,23
"647";1,22;4,46;0,22;0,47;0,72;1,12;66,8;10,42;37,38;17,07;0,73;2,65;3,65;38,23;72,63;15,84;1,27;11065,95;7,49;6,79;67;4,5;21,46;1,76;0,01;0,85;1,13;142,67;51,95;66,68;30,13;0,79;3,77;4,77;33,18;79,05;14,67;1,52;12183,33;25,88;11,24;65,39;3,59;9,81;1,17;0,03;0,52;1,11;119,08;35,92;50,92;43,18;0,63;1,73;2,73;48,01;63,43;20,06;1,2;11592,7;18,43;14,49;70,53
"648";17,39;49,01;9,11;0,45;1,93;1,94;190,78;26,73;62,99;0,28;0,65;1,82;2,82;33,42;64,52;38,53;2,28;NA;29,35;8,4;34,81;7,14;19,91;2,9;0,23;1,74;1,75;147,79;38,55;54,25;0,24;0,64;1,79;2,79;23;64,12;20,13;2,38;NA;25,82;6,44;47,49;-2,14;-8,14;-1,39;0,2;1,33;1,33;237,26;74,37;113,26;0,31;0,74;2,8;3,8;11,41;73,68;1,95;1,76;11138,5;23,96;8,81;75,49
"649";-25,98;-46,96;-170,75;0,08;1,39;1,41;2392,62;1388;1057,48;24,85;0,45;0,81;1,81;-25,98;44,69;7,7;1,5;NA;0;0;0;-7,01;-13,14;-30,72;0,08;1,45;1,47;1595,36;1009,64;736,39;18,08;0,47;0,88;1,88;-7,01;46,67;3,99;1,7;NA;0;0;0;-9,01;-9,13;-8,66;3,69;75,43;77,19;351,14;321,86;4,49;8,01;0,01;0,01;1,01;-9,01;1,3;-695,24;NA;NA;0;0;0
"650";2,71;15,89;3,84;0,1;0,73;0,85;516,21;268,05;345,25;50,32;0,83;4,86;5,86;6,28;82,95;6,65;0,58;NA;15,07;5,06;33,68;1,21;8,93;2,17;0,25;0,48;0,51;654,06;130,35;274,56;17,03;0,86;6,4;7,4;4,28;86,48;3,1;0,24;NA;43,84;5,53;32,94;0,98;3,13;3,64;0,17;0,85;1,15;1361,17;620,1;919,55;285,92;0,69;2,21;3,21;7,13;68,86;5,5;1,48;-15666,58;0;22,94;-60,62
"651";1,43;47,58;1,09;0,1;0,61;0,61;277,2;135,63;264,23;NA;0,97;32,26;33,26;41,87;96,99;8,66;0,08;NA;0;30,8;82,53;0,6;31,09;0,63;0,03;0,51;0,75;383,66;178,69;369,01;88,04;0,98;50,78;51,78;36,88;98,07;6,38;0,07;NA;0;38,24;80,93;0,13;7,37;0,14;0,09;0,29;0,72;398,65;75,63;383,52;167,44;0,98;55,73;56,73;40,13;98,24;5,48;0,07;NA;0;43,69;85,3
"652";-0,24;-41,52;-1,22;0,02;0,73;0,73;1569,78;428,4;601,32;0;0,99;170,44;171,44;-0,24;99,42;-0,24;0,85;NA;0;0;0;0,93;88,63;5,61;1,12;1,59;1,59;2192,86;23,63;49,95;0;0,99;94,14;95,14;0,93;98,95;7,28;1,01;NA;0;0;0;0,22;59,95;1,06;3,5;10,58;10,58;1751,63;40,23;5,68;NA;1;270,87;271,87;0,22;99,63;9,54;1,03;NA;1,28;0;0
"653";0,45;4,32;0,2;0,1;0,88;1,11;160,04;107,73;138,02;32,35;0,9;8,63;9,63;24,37;89,61;2,35;4,75;NA;0;10,52;88,63;-0,1;-0,7;-0,04;0,16;1;1,17;153,4;106,8;126,3;20,94;0,86;5,93;6,93;36,04;85,56;1,55;7,31;NA;0;15,23;86,06;1,57;13,16;0,67;0,21;0,87;0,89;155,54;86,46;131,61;2,8;0,88;7,38;8,38;30,86;88,06;2,38;0,55;NA;0;12,48;89,71
"654";-3,02;-3,06;NA;NA;NA;NA;NA;NA;NA;NA;0,02;0,02;1,02;-3,02;1,51;-200;NA;NA;0;NA;0;39,78;57,18;37,02;3,41;3,41;3,41;338,74;0;98,11;0;0,3;0,44;1,44;39,78;30,42;130,77;NA;NA;0;0;0;4,44;4,49;15,75;96,58;96,58;96,58;1294,76;NA;13,22;NA;0,01;0,01;1,01;4,44;1,04;428,75;NA;NA;0;0;0
"655";-7,82;-191,45;-13,81;0,19;0,67;0,97;642,81;281,33;580,6;177,75;0,96;23,48;24,48;7,18;95,91;-0,53;0,79;5601,46;2,58;26,49;92,88;-0,95;-29,1;-0,71;0,42;0,79;0,94;271,57;94,61;258,82;41,14;0,97;29,72;30,72;15,27;96,74;6,88;0,41;-2263,54;0;12,1;-241,59;-4,58;-40674,29;-3,71;0,29;0,79;0,82;295,75;144,83;289,81;10,23;1;8879,06;8880,06;18,84;99,99;2,17;0,04;-1048,58;0;18,98;-578,46
"656";46,78;81,34;21,67;2,23;2,36;2,36;116,26;8,76;70,71;0;0,42;0,74;1,74;65,55;42,49;110,11;NA;8696;0;8,69;25,14;14,26;18,82;6,05;1,89;4,13;4,13;154,39;79,41;35,37;NA;0,24;0,32;1,32;87,85;24,22;64,68;18,05;7085,6;0;31,21;90,45;11,91;13,11;5,56;5,29;10,32;10,32;170,41;70,16;13,95;NA;0,09;0,1;1,1;62,16;9,14;166,29;6,41;6628;0;23,46;79,22
"657";1,54;2,7;1,25;4,61;10,68;10,68;297,47;105,8;17,42;NA;0,43;0,76;1,76;1,54;43,24;59,16;2,74;NA;0;0;0;4,55;13,22;2,34;1,09;1,51;1,51;187,2;50,48;121,06;NA;0,66;1,91;2,91;4,55;65,58;34,47;NA;NA;0;0;0;7,42;11,97;3,08;1,11;2,57;2,57;151,72;82,87;56,91;NA;0,38;0,61;1,61;33,5;38,03;19,5;NA;2996;0;10,84;94,53
"658";0;0;NA;0,01;1,24;1,24;NA;NA;NA;NA;0,81;4,23;5,23;0;80,86;0;NA;NA;0;NA;NA;3,38;8,09;0,38;2,36;2,37;2,37;40,6;0,1;9,9;NA;0,58;1,39;2,39;16,12;58,17;17,05;1,85;9065;0;1,42;56,47;11,9;23,49;1,64;1,19;1,26;1,26;50,31;1,33;21,15;NA;0,49;0,97;1,97;16,64;49,34;29,35;4,26;34143;0;0,65;20,35
"659";22,55;26,29;21,73;3,57;6,14;7;350,85;97,95;38,23;33,52;0,14;0,16;1,17;34,96;14,25;177,63;4,74;NA;0;11,97;29,41;10,75;12,05;12,63;4;8,61;9,02;427,8;149,91;38,68;16,21;0,11;0,12;1,12;23,69;10,81;124,53;5,18;NA;0;15,21;46,36;2,32;2,58;4,07;4,65;8,99;9,31;640,9;205,23;56,46;18,38;0,1;0,11;1,11;13,99;10,13;47,97;5,39;20895,9;0;20,49;72,93
"660";4,68;24,28;1,96;0,44;0,89;0,89;152,48;52,07;89,25;NA;0,81;4,18;5,18;55,09;80,71;12,53;0,65;NA;18,82;21,11;80,44;1,41;6,57;0,79;0,07;0,72;0,72;204,82;98;97,06;NA;0,79;3,67;4,67;56,46;78,58;13,58;0,49;NA;27,07;30,98;87,67;0,58;2,56;0,47;0,52;0,81;0,81;292,86;61,75;146,12;NA;0,77;3,4;4,4;35,09;77,28;12,86;0,59;11168,89;22,53;27,69;70,21
"661";6,44;10,91;8,76;0;0,07;3,02;494,91;10,01;144,29;460,8;0,41;0,69;1,69;6,44;40,94;15,8;5177,73;NA;1,91;0;0;1,28;3,58;2,34;0,64;0,73;3,48;668,17;15,37;189,75;530,41;0,64;1,8;2,8;1,28;64,32;2,01;NA;NA;0;0;0;0,87;2,68;1,55;0,23;0,3;1,81;649,59;24,59;194,71;541,53;0,67;2,08;3,08;0,9;67,49;1,29;NA;NA;24,95;0,06;0,55
"662";4,46;8,74;4,79;0,4;0,91;0,91;391,02;55,73;109,93;NA;0,49;0,96;1,96;23,36;48,97;17,57;0,69;NA;0;20,3;58,54;7,38;10,52;5,53;0,17;0,96;0,96;272,94;62,14;78,26;NA;0,3;0,43;1,43;32,15;29,86;117,9;0,98;NA;0;18,58;36,51;0,6;1,11;0,76;0,23;0,6;0,61;461,07;73,94;197,4;1,5;0,45;0,83;1,83;21,93;45,49;1,33;0,76;8204,38;0,9;26,94;86,49
"663";-9,5;-10,79;-84,16;6,91;7,47;8,31;3225,11;207,56;368,15;311,54;0,12;0,13;1,14;-6,16;11,93;-49,03;23,13;NA;0;29,55;-169,64;10,89;13,38;31,96;3,02;4,8;5,32;1068,37;335,01;193,35;101,91;0,18;0,22;1,23;11,96;18,61;63,59;34,56;NA;0;3,15;7,83;1,69;1,85;7,03;9,22;10,19;11,23;1518,63;127,05;130,15;136,39;0,09;0,1;1,1;3,21;8,75;22,95;40,84;23493;0;6,33;23,01
"664";0,28;3,24;0,28;0,01;0,9;0,98;361,75;287,32;297,3;26,44;0,91;10,39;11,39;20,75;91,22;7,56;0,8;8990,55;6,98;20,34;73,9;0,37;2,63;0,17;0,65;0,99;1,02;169,67;48,4;141,82;5,06;0,86;6,2;7,2;33,9;86,11;10,32;1,12;11728,33;0;15,63;73,6;-52,76;273,66;-22,4;0,07;0,54;0,66;154,95;82,06;175,1;22,51;1,19;-6,19;-5,19;25,82;119,28;-24,07;-0,78;5820,22;0;33,36;144,2
"665";-11,9;106,26;-13,69;0,18;1,21;1,21;136,87;283,88;277,08;0,22;1,11;-9,93;-8,93;0,19;111,2;-5,96;1,74;NA;0;13,91;701,91;8,66;336,38;4,89;0,16;1,16;1,2;205,65;149,14;121,04;6,39;0,97;37,85;38,85;31,76;97,43;12,95;2,25;NA;13,77;13,06;62,94;9,22;85,04;4,88;0,02;1,27;1,28;193,45;155,27;109,73;1,41;0,89;8,23;9,23;23,26;89,16;13,75;2,9;16837,89;12,53;7,44;47,82
"666";89,31;95,79;46,77;8,75;16,62;16,63;190,63;79,53;10,1;0,1;0,06;0,06;1,07;115,53;6,76;1543,53;12,86;NA;0;13,73;18,65;46,81;48,55;35,69;19,35;26,61;26,63;277,54;59,85;8,25;0,19;0,04;0,04;1,04;67,52;3,58;1477,13;5,37;NA;0;15,79;24,22;26,03;28,03;18,84;5,87;9,29;9,31;264,19;56,43;16,53;0,31;0,07;0,08;1,08;50,46;7,14;539,61;2,36;18537,17;0;17,68;35,27
"667";1,49;4,01;0,69;0,01;0,57;1,05;167,65;35,44;48,12;30,76;0,61;1,64;2,69;43,22;62,78;21,28;1,11;8859,27;10,67;19,22;72,98;1,35;2,92;1,04;0,03;0,84;1,21;279,24;102,68;84,84;47,5;0,54;1,16;2,16;23,12;53,8;18,08;1,2;8951,26;14,99;16,7;69,75;0,33;0,53;0,26;0,1;1,24;1,92;292,51;104,56;58,91;62,7;0,38;0,62;1,62;19,71;38,37;17,97;1,71;10651,1;11,24;15,54;78,83
"668";12,29;67,16;3,24;0,71;1,13;1,13;95,96;23,72;56,22;0;0,82;4,47;5,47;75,54;81,7;24,16;1,24;NA;0;16,67;62,55;-2,31;-48,9;-0,66;0,7;0,92;0,92;104,42;18,41;80,64;NA;0,95;20,12;21,12;48,71;95,27;10,86;0,8;NA;0;14,64;71,72;22,77;85,03;8,62;0,93;1,28;1,28;138,16;32,62;94,32;NA;0,73;2,73;3,73;55,51;73,22;45,42;2,74;15443,83;0;12,39;45,6
"669";20,06;96,08;2,89;0,64;1,17;1,17;52,34;19,22;36,84;0;0,79;3,79;4,79;30,82;79,12;32,38;1,85;NA;0;1,55;24,62;22,51;27,8;7,75;1,45;6,2;6,2;125,26;78,26;16,45;NA;0,19;0,24;1,24;31,25;19,03;159,02;4,91;NA;0;3,01;19,76;13,08;24,25;5,69;0,87;2,12;2,12;158,82;76,81;61,38;NA;0,46;0,85;1,85;17,06;46,08;36,65;3,63;30991;4,04;1,73;17,61
"670";11,5;21,34;3,24;0,99;2,17;2,17;102,69;54,97;46,83;NA;0,46;0,86;1,86;11,5;46,11;24,94;NA;NA;0;0;0;3,46;6,81;1,54;0,68;1,88;2,03;162,31;94,95;78,94;12,06;0,49;0,97;1,97;3,79;49,17;7,04;NA;NA;0;0,15;4,84;2,63;2,8;1,2;12,5;13,22;16,1;166,96;7,43;10,21;29,8;0,06;0,07;1,07;2,94;6,2;42,38;NA;NA;0;0,14;8,17
"671";4,47;21,71;12,28;2,38;3,15;3,15;999,77;144,39;187,98;NA;0,79;3,86;4,86;14,95;79,41;28,1;2,02;NA;0;28,78;30,36;-7,08;-47,66;-20,83;5,24;5,97;5,97;1071,54;79,21;108,99;NA;0,85;5,73;6,74;1,62;85,15;23,45;2,32;NA;0;25,6;28,59;23,38;66,15;47,27;0,64;0,9;0,9;737,99;123,34;470,54;NA;0,65;1,83;2,83;32,9;64,66;52,78;1;28673,5;0;19,26;20,9
"672";0,29;0,66;0,07;0,59;1,76;1,8;89,66;56,83;48,66;2,36;0,56;1,3;2,33;111,49;57;14,21;NA;NA;0,28;27,39;90,75;0,44;0,88;0,1;0,67;1,81;1,88;82,69;41,38;35,65;2,62;0,46;0,92;1,99;185,49;49,87;17,62;3,36;NA;0,91;42,04;85,02;1,65;3,05;0,33;0,17;2,01;2,12;74,17;55,1;27,04;3,39;0,43;0,8;1,85;163,29;46;22,73;5,25;10113;4,03;32,85;84,21
"673";5,82;34,69;1,78;0,71;0,92;0,92;111,47;18,45;73,62;0;0,83;4,95;5,96;6,05;83,23;12;0,7;NA;15,92;0,07;1,74;5,74;29,24;1,64;0,44;1,07;1,07;103,7;44,54;70,52;NA;0,8;4,09;5,09;18,9;80,37;14,05;1,26;NA;8,35;3,75;41,97;3,47;16,17;0,55;0,78;1,11;1,11;58,16;14,24;42,21;NA;0,79;3,66;4,66;11,46;78,53;10,49;1,48;17229,5;3,22;1,27;35,16
"674";9,37;65,96;6,27;0,25;1,09;1,09;243,74;163,51;194,17;NA;0,86;6,04;7,04;9,77;85,79;15,54;1,64;NA;5,24;0,27;2,5;4,27;17,5;3,49;0,74;1,22;1,22;297,01;98,87;207,59;0;0,76;3,1;4,1;4,99;75,59;14,24;2,12;NA;4,91;0,59;5,02;10,08;32,28;4,71;0,45;1,4;1,4;170,68;106,37;112,62;NA;0,69;2,2;3,2;11,41;68,78;22,82;5,2;NA;1,88;0,62;6,41
"675";4,8;21,07;3,41;0,46;1,22;1,24;258,77;145,97;190,78;2,77;0,77;3,39;4,39;25,25;77,22;15,82;3,09;NA;0;14,54;68,5;-19,14;-157,66;-9,07;0,34;0,88;1,15;172,54;78,44;143,37;38,63;0,88;7,24;8,24;19,29;87,86;-14,06;3,67;NA;0;18,22;85,64;-63,22;239,83;-40,78;0,54;0,75;0,81;235,42;58,15;286,97;17,59;1,26;-4,79;-3,79;-16,49;126,36;-46,87;NA;1465;0;30,14;363,96
"676";2,28;8,48;0,36;0,44;1,04;1,2;57,88;0,78;41,43;6,69;0,73;2,72;3,72;37,54;73,1;4,89;NA;NA;0;5,61;83,71;4,22;14,35;10,16;0,48;1,1;1,25;876,24;5,84;605,93;94,88;0,71;2,4;3,4;33,83;70,58;5,98;NA;NA;0;71,28;80,06;23;56,07;18,01;0,05;1,28;1,49;285,72;200,38;162,94;34,78;0,59;1,44;2,44;54,28;58,98;39;NA;NA;0;24,48;50,74
"677";1,41;100;1,15;1,26;1,02;1,02;296,06;NA;288,68;NA;0,99;69,93;70,93;51,96;98,59;1,71;-5,02;NA;0;41,11;95,24;4,56;100;1,74;1,1;1,09;1,09;138,85;1,94;131,06;NA;0,95;20,95;21,95;108,16;95,44;8,52;-1,27;NA;0;39,52;92,61;17,35;100;1,4;1,55;1,61;1,61;29,44;0,69;11,44;NA;0,83;4,76;5,76;493,92;82,65;39,49;0,53;5921;0;38,43;91,81
"678";6,72;94,55;1249,63;1,28;1,72;1,72;67727,71;2159,1;4931,22;0;0,93;13,08;14,08;6,72;92,9;7,23;1,06;NA;66,25;0;0;-3,69;-71,05;-420,15;2,45;3,21;3,21;41456,24;1322,22;1742,75;0;0,95;18,24;19,26;-3,69;94,81;-3,38;1,07;NA;64,29;0;0;-4,48;-179,81;-344,03;2,43;3,22;3,22;28017,64;727,23;929,76;1,72;0,98;39,12;40,12;-1,03;97,51;-3,89;1,09;-49078,25;45,99;264,99;-84,67
"679";6,86;17,05;1,7;0,25;1,38;1,65;90,43;60,36;53,35;14,58;0,6;1,49;2,49;20,33;59,78;12,78;28,15;4627;0;3,35;60,54;1,57;3,03;0,6;0,16;1,16;2,08;138,38;65,34;65,19;60,41;0,48;0,93;1,93;18,26;48,09;5,31;64,16;3525,33;0;6,34;78,63;2,87;7,92;1,41;0,23;1,09;1,57;178,56;96,11;111,61;54,65;0,64;1,75;2,75;16,72;63,7;5,33;NA;3537;0;6,77;75,73
"680";0,8;2,79;0,29;0,07;1,3;1,86;131,19;64,06;69,08;39,08;0,71;2,5;3,5;22,15;71,39;1,7;230,33;NA;0;7,69;80,63;1,1;2,46;0,26;1,39;6,69;6,69;86,01;49,15;11,64;0,03;0,48;1,07;2,24;29,01;55,43;7,22;9,91;NA;0;6,6;75,42;1,02;7,04;0,32;0,57;2,33;2,33;116,62;81,02;46,12;0,01;0,86;5,93;6,93;9,41;85,56;2,45;15,71;44888,2;0;2,68;64,44
"681";0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;NA;NA;NA;0;NA;NA;0,77;0,81;1,14;17,12;17,12;17,16;542,15;0;31,25;1,12;0,06;0,06;1,06;0,77;5,83;13,14;NA;NA;0;0;0;2,11;2,12;8,77;221,57;224,17;224,91;1519,02;17,38;6,66;4,99;0;0;1;2,11;0,44;473,91;NA;NA;0;0;0
"682";5,91;14,68;7,72;0,38;1,69;1,69;475,67;363,52;278,97;0;0,6;1,48;2,48;26,48;59,76;9,88;NA;NA;0;26,88;76,61;-6,63;478,58;-19,19;0,35;0,97;0,97;1054,12;503,64;819,96;0,27;1,01;-73,22;-72,22;-2,61;101,38;-1,47;0,88;NA;0;11,63;109,97;-38,6;95,04;-69,87;0,07;0,62;0,65;660,63;407,25;741,99;23,22;1,41;-3,46;-2,46;-25,75;140,62;-20,85;-0,59;-19138;0;23,26;-95,55
"683";29,68;45,07;5,75;1,1;3,27;3,27;70,59;46,47;21,32;NA;0,34;0,52;1,52;29,68;34,15;86,89;NA;NA;0;0;0;-17,93;-24,29;-3,86;2,52;3,82;3,82;78,37;26,36;20,27;NA;0,26;0,35;1,35;-17,93;26,16;-68,56;NA;NA;0;0;0;-25,73;-30,87;-6,36;3,32;6,01;6,01;90,26;39,85;14,82;NA;0,17;0,2;1,2;-25,73;16,65;-154,56;NA;NA;0;0;0
"684";0,83;26,87;3,42;0,64;1,03;1,03;1506,03;341,56;1443,66;NA;0,97;31,5;32,5;1,39;96,92;0,85;NA;NA;0;2,32;53,17;31,46;94,56;28,14;0,91;1,32;1,32;325,59;87,77;214,88;NA;0,67;2,01;3,01;31,96;66,73;49,02;2,74;NA;0;0,45;1,24;8,83;21,95;15,72;0,8;1,52;1,52;649,61;273,74;382,95;NA;0,6;1,49;2,49;9,15;59,77;18,32;4,31;NA;0;0,58;2,42
"685";16,13;53,4;6,5;0,87;1,43;1,43;146,7;55,86;101,26;NA;0,7;2,31;3,31;35,77;69,79;23,11;NA;NA;0;7,91;48,24;7,05;21,42;2,14;0,61;1,48;1,48;110,52;63,98;73,32;NA;0,67;2,04;3,04;37,89;67,08;10,51;NA;NA;0;9,36;75,87;2,91;14,69;0,74;0,4;1,24;1,24;93,17;61,98;73,67;0;0,8;4,04;5,04;34,74;80,17;3,63;NA;NA;0;8,12;86,91
"686";9,48;19,89;5,47;0;0,55;1,57;209,98;38,64;56,71;73,35;0,52;1,09;2,1;18,3;52,31;33,09;1,43;35278,06;16,75;5,09;27,54;6,43;13,53;5,64;0,08;0,53;1,61;319,42;52,26;77,12;126,94;0,51;1,07;2,11;16,53;52,5;31,45;1,51;33429,26;21,5;8,86;35,25;6,94;16,91;4,5;0,3;0,59;1,28;236,4;32,64;112,79;78,37;0,59;1,43;2,44;15,28;58,94;23,53;1,38;31274,11;2,81;5,4;31,42
"687";0,95;0,95;4,95;NA;NA;NA;1889,74;0,11;0;0;0;0;1;0,95;0;NA;NA;NA;0;0;0;9,83;9,83;56,04;NA;NA;NA;2074,53;359,89;NA;NA;NA;NA;1;9,83;0;NA;NA;NA;0;0;0;1,05;1,05;5,83;NA;NA;NA;2022,29;NA;NA;NA;NA;NA;1;1,05;0;NA;NA;NA;0;0;0
"688";0,33;2,86;0,12;0,01;0,69;0,7;130,77;73,15;86,29;1,08;0,88;7,62;8,62;9,4;88,4;14,44;0,57;55677,11;16,05;3,26;22,29;0,09;0,68;0,03;0,01;0,85;0,87;107,71;74,32;75,67;1,74;0,87;6,82;7,82;9,16;87,22;10;0,59;35893,38;12,07;2,68;35,82;0,06;0,8;0,05;0,01;0,93;0,93;285,62;235,7;242,31;1,23;0,92;12,05;13,05;4,29;92,34;3,26;0,79;27158,83;4,92;3,31;49,45
"689";-86,17;760,41;-280,86;0,4;0,59;0,59;570,42;229,37;1178,19;NA;1,11;-9,82;-8,82;-85,67;111,33;-77,4;-0,5;NA;0;1,6;-0,57;-64,67;85,88;-43,49;0,33;0,42;0,42;244,79;33,19;385,66;2,44;1,75;-2,33;-1,33;-41,39;175,31;-36,89;-3,16;NA;0;15,66;-60,7;-98,19;-254,37;-51,19;1,16;1,3;1,34;190,3;10,23;74,46;3,15;0,61;1,58;2,59;-52,05;61,4;-161,49;1,09;NA;0;24,06;-177,06
"690";1,1;42,67;0,99;0,16;2,21;2,27;329,73;254,82;124,36;8,18;0,97;37,95;38,95;10,33;97,43;3,61;2,57;10430,45;31,87;8,37;64,22;1,73;60,78;1,61;0,72;2,99;3,03;338,52;221,13;97,45;4,49;0,93;32,59;35,13;9,41;97,15;4,89;0,25;19745,33;0;7,14;33,31;14,27;91,26;9,36;0,72;1,75;1,77;239,44;124,53;120,63;2,24;0,81;5,17;6,4;21,75;84,37;20,87;1,66;NA;0;4,91;49,37
"691";5,88;23,63;25,83;0,21;0,65;0,65;1598;524,24;1178,89;NA;0,75;3,02;4,02;5,88;75,1;20,5;0,49;NA;0;0;0;-7,64;-33,57;-19,2;0,48;0,55;0,55;914,6;49,94;698,62;0;0,77;3,39;4,39;-7,64;77,23;25,2;0,42;NA;0;0;0;-7,84;-32,01;-11,5;0,59;0,76;0,76;535,59;66,26;398,9;NA;0,76;3,08;4,08;-7,84;75,51;40,59;0,63;NA;0;0;0
"692";3,22;7,13;0,28;NA;NA;NA;31,21;NA;NA;NA;NA;NA;2,21;262,42;54,85;NA;1,46;NA;0;22,22;92,4;13,96;52,1;2,11;NA;NA;NA;55,01;NA;NA;NA;0,33;1,23;3,73;154,8;73,2;82,13;1,75;NA;0;21,29;80,44;6,63;49,73;1,63;NA;NA;NA;89,73;NA;NA;NA;0,11;0,8;7,5;114,91;86,67;132,03;2,34;NA;0;26,62;85,74
"693";-167,19;67,21;-172,9;0;0,15;0,15;376,43;173,95;1283,39;0;3,49;-1,4;-0,4;-108,93;348,75;-36,89;-5,5;NA;0;60,25;-168,21;-87,91;22,53;-57,32;0,02;0,18;0,18;237,36;157,81;1138,82;0;4,9;-1,26;-0,26;-49,82;490,23;-9,42;-31,06;NA;0;24,84;1733,44;29,01;-20;41,29;0;0,39;0,39;519,56;469,74;1243,62;NA;2,45;-1,69;-0,69;45,81;245,04;12,69;-41,28;NA;0;23,92;214,39
"694";5,47;22,96;6,39;0,03;0,73;0,86;425,2;165,14;230,34;33,58;0,76;3,2;4,2;10,04;76,19;11,5;0,83;NA;16,38;5,34;38,97;1,65;7,49;1,3;0;1,19;1,19;286,93;175,62;130,03;NA;0,78;3,54;4,54;5,02;77,96;5,81;1,25;NA;11,6;2,66;34,69;0,56;2,62;0,59;0,01;1,1;1,14;383,11;226,49;184,91;8,47;0,79;3,66;4,66;3,61;78,55;4,86;1,14;NA;16,13;3,2;35,04
"695";20,34;23,2;15,35;6,77;10,38;10,38;274,77;86,56;23,97;NA;0,12;0,14;1,14;55,16;12,31;291,37;10,85;NA;0;26,28;44,16;8,65;30,34;11,23;0,23;1,41;1,41;472,57;390,08;331,26;NA;0,71;2,51;3,51;13,59;71,49;13,61;NA;NA;0;6,41;26,75;25,1;54,42;11;0,62;0,97;0,97;159,95;24,61;71,4;0,11;0,54;1,17;2,17;51,36;53,89;60,96;0,95;19534,67;0;11,51;38,85
"696";1,91;9,26;0,62;0,02;1,27;1,27;118,5;113,39;66,41;0;0,79;3,84;4,84;21,85;79,32;2,89;14,42;NA;20,73;6,49;83,09;1,23;6,04;0,46;0,02;1,27;1,27;136,19;130,65;73,43;NA;0,8;3,9;4,9;22,58;79,58;1,65;16,36;NA;22,91;7,99;85,96;0,92;7,39;1,07;0,12;1,06;1,06;425,15;207,59;169,81;NA;0,88;7,06;8,06;9,26;87,6;1,08;1,05;NA;46,09;9,72;75,73
"697";25,04;55,46;15,25;0,14;0,94;0,94;221,7;96,12;105,6;0;0,55;1,21;2,21;37,17;54,85;81,24;0,93;NA;6,41;7,39;17,32;-12,5;-24,37;-9,25;0,47;1,22;1,22;269,41;94,74;110,55;NA;0,49;0,95;1,95;7,58;48,7;28,64;1,23;NA;6,14;14,86;51,62;4,28;7,15;3,26;1,26;1,91;1,91;278,22;70,74;99,1;NA;0,4;0,67;1,67;15,38;40,18;61,96;2,43;28459,33;3,16;8,46;27,82
